Gene	Median_Genetic_load
Zm00001d028405	1.18744
Zm00001d028406	1.321
Zm00001d028408	0.69968
Zm00001d028409	0
Zm00001d028410	0.56576
Zm00001d028412	0
Zm00001d028413	0.52998
Zm00001d028415	5.8684
Zm00001d028414	12.5032
Zm00001d028416	0.7574
Zm00001d028417	0.7864
Zm00001d028419	0
Zm00001d022711	0
Zm00001d028422	0.3786
Zm00001d028423	0.42624
Zm00001d028424	0.63024
Zm00001d028425	0
Zm00001d028426	0
Zm00001d028427	1.79912
Zm00001d028428	0.63826
Zm00001d028429	0
Zm00001d028431	0
Zm00001d028432	1.369
Zm00001d028433	0
Zm00001d028434	0
Zm00001d028436	0
Zm00001d028438	2.42806
Zm00001d028437	2.62828
Zm00001d028439	0.1388
Zm00001d022712	0.4014
Zm00001d028440	0.4842
Zm00001d028441	0.9834
Zm00001d028443	0.00986
Zm00001d028445	0.34
Zm00001d028447	1.301608
Zm00001d028450	0
Zm00001d028451	3.4474
Zm00001d028452	0
Zm00001d028454	0.1174
Zm00001d028455	1.7956
Zm00001d028453	1.4472
Zm00001d028456	0.362
Zm00001d028457	1.49824
Zm00001d028458	0
Zm00001d028461	0
Zm00001d022713	0
Zm00001d028463	0
Zm00001d028464	1.95078
Zm00001d028465	0
Zm00001d028467	0.1558
Zm00001d028469	0.0428
Zm00001d028470	0
Zm00001d022714	0.5796
Zm00001d028471	0.47286
Zm00001d028472	0
Zm00001d028473	0
Zm00001d028474	0
Zm00001d028475	0.164
Zm00001d028477	0
Zm00001d028478	0
Zm00001d028480	0
Zm00001d028481	0
Zm00001d028482	2.819
Zm00001d028484	0.1026
Zm00001d028485	0
Zm00001d028486	1.446
Zm00001d028488	0
Zm00001d028489	1.039
Zm00001d028490	0.1054
Zm00001d028493	0
Zm00001d028494	0
Zm00001d028495	0.0718
Zm00001d028496	2.6856
Zm00001d028497	0.2806
Zm00001d028498	0.2919
Zm00001d028499	0
Zm00001d028501	0
Zm00001d028500	0
Zm00001d028502	0
Zm00001d028503	0.4496
Zm00001d028504	1.9212
Zm00001d028505	0
Zm00001d028508	0.72118
Zm00001d028509	0
Zm00001d028510	1.2304
Zm00001d028511	0
Zm00001d028512	1.08744
Zm00001d028513	2.2927
Zm00001d028514	0.036
Zm00001d028515	0.296
Zm00001d028518	1.1232
Zm00001d028517	0.1224
Zm00001d028519	0
Zm00001d028520	0
Zm00001d028521	0.6448
Zm00001d028522	0.266
Zm00001d028523	1.21162
Zm00001d028524	0.8534
Zm00001d028525	0
Zm00001d028526	0.1686
Zm00001d028528	0.31
Zm00001d028527	1.99086
Zm00001d028529	0.428
Zm00001d028530	0
Zm00001d028531	0
Zm00001d028532	0
Zm00001d028533	0.70968
Zm00001d028534	0
Zm00001d028535	0.0312
Zm00001d028536	0.69178
Zm00001d028537	2.15
Zm00001d028538	0
Zm00001d028539	0.3176
Zm00001d028540	0
Zm00001d028542	0.14287
Zm00001d028541	4.224
Zm00001d028543	0.0548
Zm00001d028546	0
Zm00001d028547	3.087
Zm00001d028548	0
Zm00001d028549	0
Zm00001d028550	4.069836
Zm00001d028552	0.246
Zm00001d028555	9.1268
Zm00001d028554	0
Zm00001d022715	0
Zm00001d028557	0.8202
Zm00001d028556	2.32076
Zm00001d028558	0.4922
Zm00001d028560	0.4886
Zm00001d028561	1.0488
Zm00001d028563	5.1632
Zm00001d028562	0.585
Zm00001d028564	0.136
Zm00001d028565	4.123
Zm00001d028566	0.167
Zm00001d028568	2.957042
Zm00001d028567	1.7144
Zm00001d028569	1.769
Zm00001d028570	4.9066
Zm00001d028571	0.68
Zm00001d028572	3.096
Zm00001d028574	1.258934
Zm00001d028575	0
Zm00001d028576	0.4658
Zm00001d028577	0.456
Zm00001d028580	2.4465
Zm00001d028579	0.0238
Zm00001d028582	1.1104
Zm00001d028584	0.29
Zm00001d028585	0
Zm00001d028586	0
Zm00001d028587	0.001142
Zm00001d028589	4.58092
Zm00001d028590	3.92298
Zm00001d028588	4.72392
Zm00001d028591	1.54216
Zm00001d028592	0
Zm00001d028593	0
Zm00001d028594	0.058
Zm00001d028595	0.408
Zm00001d028596	1.207
Zm00001d028597	1.0644
Zm00001d028598	0.2796
Zm00001d028599	0.5978
Zm00001d028601	3.07512
Zm00001d022716	0.7702
Zm00001d022717	0.5226
Zm00001d028603	0.4112
Zm00001d028604	0.3002
Zm00001d028605	1.6506
Zm00001d022718	0.6602
Zm00001d028606	0
Zm00001d022719	0.76662
Zm00001d028608	0.6404
Zm00001d028609	1.3504
Zm00001d028611	0.2472
Zm00001d028612	0.4792
Zm00001d028613	0.64356
Zm00001d028615	0.4782
Zm00001d028616	1.16546
Zm00001d028617	0
Zm00001d028619	0.0508
Zm00001d028618	0.8658
Zm00001d028620	0.9638
Zm00001d022720	0
Zm00001d028621	0.75252
Zm00001d028623	1.3314
Zm00001d028622	0.95646
Zm00001d028624	0.0101
Zm00001d028625	1.7013
Zm00001d028627	0.798
Zm00001d028630	0.173
Zm00001d028631	1.4588
Zm00001d028633	1.8742
Zm00001d028632	0.7502
Zm00001d028635	0
Zm00001d028639	0.3884
Zm00001d028640	0
Zm00001d028641	6.7842
Zm00001d028642	1.9632
Zm00001d028643	1.894
Zm00001d028645	0.294
Zm00001d028646	1.56346
Zm00001d028647	0.1848
Zm00001d028649	0
Zm00001d028650	0.5154
Zm00001d028651	0.4988
Zm00001d028652	0.2428
Zm00001d028653	0.455
Zm00001d028654	0
Zm00001d028655	0
Zm00001d028657	2.024
Zm00001d028656	3.2988
Zm00001d028658	0
Zm00001d028660	0.0682
Zm00001d028659	0
Zm00001d028661	0
Zm00001d028662	3.2296
Zm00001d028664	2.3698
Zm00001d028665	0.00952
Zm00001d028667	0
Zm00001d028668	0.6172
Zm00001d028669	2.759
Zm00001d028670	2.8406
Zm00001d028671	0
Zm00001d028672	0
Zm00001d028673	0.0632
Zm00001d028675	0
Zm00001d028676	0.0916
Zm00001d028677	2.5376
ENSRNA049439996	2.5376
Zm00001d028678	0.7
Zm00001d028679	0
Zm00001d028680	3.07878
Zm00001d028685	0.80751
Zm00001d028686	0.5596
Zm00001d028687	1.8436
Zm00001d028688	0.6175
Zm00001d028689	1.5
Zm00001d028690	0
Zm00001d028691	0.1832
Zm00001d028692	0.3402
Zm00001d028693	0.349
Zm00001d028695	0.1824
Zm00001d028694	0.818
Zm00001d028696	0.7118
Zm00001d028697	0
Zm00001d028698	0
Zm00001d028699	0
Zm00001d028701	0.20718
Zm00001d028703	2.78006
Zm00001d028702	0.7214
Zm00001d028704	0.376
Zm00001d028705	3.2824
Zm00001d028707	0.296
Zm00001d028708	0.1558
Zm00001d028709	0.11914
Zm00001d028710	3.92902
Zm00001d028711	0.26084
Zm00001d028712	0
Zm00001d028713	1.4871
Zm00001d028714	0.4452
Zm00001d028715	0
Zm00001d028718	0.5324
Zm00001d028719	0
Zm00001d028720	1.099
Zm00001d028722	0.6246
Zm00001d028721	0.34
Zm00001d028723	1.96634
Zm00001d028725	1.97846
Zm00001d022721	2.1273
Zm00001d028724	3.139
Zm00001d028726	0
Zm00001d028727	2.55828
Zm00001d028728	1.989124
Zm00001d028730	0.9948
Zm00001d028731	0.224
Zm00001d028733	2.39614
Zm00001d028732	1.80654
Zm00001d028735	0.75592
Zm00001d028736	1.86872
Zm00001d028737	0.07736
Zm00001d028738	0
Zm00001d028739	0.264
Zm00001d028740	0
Zm00001d028741	0
Zm00001d028742	0.8904
Zm00001d028743	0.431
Zm00001d028744	0.9684
Zm00001d028745	0.723
Zm00001d028746	0
Zm00001d028748	1.3852
Zm00001d028747	3.6876
Zm00001d028749	0.902
Zm00001d028750	0.274
Zm00001d022684	0
Zm00001d028751	0
Zm00001d028752	0.0916
Zm00001d028753	0.2654
Zm00001d028754	0.24
Zm00001d022722	2.58894
Zm00001d028755	0
Zm00001d028756	0.064
Zm00001d028757	0.064
Zm00001d028758	1.1446
Zm00001d028759	1.1982
Zm00001d028760	0
Zm00001d028761	0.814
Zm00001d028762	2.2326
Zm00001d028763	0.224
Zm00001d028765	0
Zm00001d028766	4.34066
Zm00001d028767	0
Zm00001d028768	1.1598
Zm00001d028769	0
Zm00001d028770	4.6548
Zm00001d028771	0
Zm00001d028772	0
Zm00001d028773	0
Zm00001d028774	1.8165
Zm00001d028775	0.0312
Zm00001d028778	1.3811
Zm00001d028776	2.3518
Zm00001d028777	3.5552
Zm00001d028779	3.83294
Zm00001d028780	0
Zm00001d028782	0.4372
Zm00001d028783	0.871
ENSRNA049473886	3.885
Zm00001d028784	1.312
Zm00001d028786	3.0178
Zm00001d028785	5.1565
Zm00001d028787	0
Zm00001d028789	0
Zm00001d028788	0.8156
Zm00001d028791	0
Zm00001d028793	0.2914
Zm00001d028794	2.1942
Zm00001d028795	0.1062
Zm00001d028796	0.33794
Zm00001d028797	7.0634
Zm00001d028798	4.2175
Zm00001d028799	0.238
Zm00001d028801	0
Zm00001d028802	0
Zm00001d028803	0.1254
Zm00001d028804	2.25026
Zm00001d028806	1.2366
Zm00001d028807	1.129
Zm00001d028808	0.1386
Zm00001d028809	0.94544
ENSRNA049473875	0.67688
zma-MIR164e	0.67688
Zm00001d028810	1.7214
Zm00001d028811	0.607
Zm00001d028812	0
Zm00001d028813	0
Zm00001d028814	0.7388
Zm00001d028815	0
Zm00001d028816	0.4076
Zm00001d028818	1.6368
Zm00001d028819	1.2023
Zm00001d028820	0.49236
Zm00001d028821	0.04094
Zm00001d028822	0.504
Zm00001d028823	0
Zm00001d028824	1.5106
Zm00001d028825	0.27092
Zm00001d028826	1.260656
Zm00001d028827	4.6365
Zm00001d028828	0
Zm00001d028829	1.5247
Zm00001d028830	0.686
Zm00001d028831	0
Zm00001d028832	0
Zm00001d028834	2.1485
Zm00001d028835	0.2906
Zm00001d028836	0
Zm00001d028837	0.085
Zm00001d028838	1.7622
Zm00001d028840	0.226
Zm00001d028839	3.4748
Zm00001d028841	4.9754
Zm00001d028843	0.07598
Zm00001d028842	0
Zm00001d028844	0
Zm00001d028847	0
Zm00001d028845	0
Zm00001d028848	0
Zm00001d028849	0
Zm00001d028852	0
Zm00001d028850	0
Zm00001d028853	0
Zm00001d028854	0
Zm00001d028855	0
Zm00001d028856	0
Zm00001d028861	0
Zm00001d028859	0
Zm00001d028862	0.532
Zm00001d028863	0
Zm00001d028865	0.8052
Zm00001d028866	0.9534
Zm00001d028867	0.0582
Zm00001d028868	1.9449
Zm00001d028870	2.79088
Zm00001d022723	0
Zm00001d028871	0
Zm00001d028872	1.2692
Zm00001d028873	0.104
Zm00001d028874	0
Zm00001d028875	1.597
Zm00001d028876	6.271
Zm00001d028877	0.509
Zm00001d028878	0.343
Zm00001d028879	1.0024
Zm00001d028880	0.59
Zm00001d028881	0.6826
Zm00001d028883	0
Zm00001d028884	0
Zm00001d028882	0
Zm00001d028885	0
Zm00001d028886	0.37566
Zm00001d028887	0
Zm00001d022724	0
Zm00001d028888	0
Zm00001d028889	0.0612
Zm00001d028891	0.14618
Zm00001d028892	0.9776
Zm00001d028890	0.0916
Zm00001d028893	0
Zm00001d028894	0
Zm00001d028895	0.5698
Zm00001d028896	0.0842
Zm00001d028898	0
Zm00001d028899	0
Zm00001d028900	0
Zm00001d028901	1.363
Zm00001d028902	0.78
Zm00001d028903	0
Zm00001d028904	0
Zm00001d028905	0
Zm00001d028906	0
Zm00001d028907	0
Zm00001d028909	0
Zm00001d028910	0
Zm00001d028912	0.5298
ENSRNA049465834	0.483
ENSRNA049465846	0.450102
Zm00001d022725	0.045102
Zm00001d028915	0
Zm00001d028916	2.12716
Zm00001d028917	1.008
Zm00001d028918	1.648
Zm00001d028919	0.1158
Zm00001d028920	0.0908
Zm00001d028921	0
Zm00001d028922	0.2844
Zm00001d022726	0
Zm00001d028923	0.0946
Zm00001d028924	2.102
Zm00001d028925	2.8962
Zm00001d022727	0
Zm00001d028926	0
Zm00001d022728	0.2606
Zm00001d028929	5.25
Zm00001d028928	2.0595
Zm00001d028930	2.15426
Zm00001d028931	0.88998
Zm00001d028935	0.06
Zm00001d028936	0.087
Zm00001d022729	0
Zm00001d028939	0.432
Zm00001d028940	0
Zm00001d028941	1.7924
Zm00001d028946	0.44
Zm00001d028947	0.80044
Zm00001d022730	1.1656
Zm00001d022731	1.1656
Zm00001d028948	4.1736
Zm00001d028949	1.9542
Zm00001d022732	1.73242
Zm00001d028950	0.01048
Zm00001d028951	0
Zm00001d028952	0.5772
Zm00001d028953	1.0736
Zm00001d028954	0
Zm00001d028955	0
Zm00001d028956	0
Zm00001d028957	0
Zm00001d028958	0
Zm00001d028960	0.3026
Zm00001d028962	4.138
Zm00001d028963	0
Zm00001d028964	2.5728
Zm00001d028966	0
ENSRNA049465819	0.5572
ENSRNA049465733	0.5572
ENSRNA049465791	0.5572
Zm00001d028965	0.9706
Zm00001d028967	1.3778
Zm00001d028968	1.7564
Zm00001d028971	0
Zm00001d028972	0
Zm00001d028973	0.7312
Zm00001d028974	2.073
Zm00001d028975	0
Zm00001d028976	0.232
Zm00001d028977	0
Zm00001d028980	0
Zm00001d028982	1.4424
Zm00001d028981	1.2626
Zm00001d028983	0
Zm00001d028984	0.52
Zm00001d028986	0.1696
Zm00001d028987	2.3372
Zm00001d028988	0.058
Zm00001d028989	0
Zm00001d022733	0
Zm00001d028992	0
Zm00001d028994	0
Zm00001d028996	2.5734
Zm00001d028995	0.4538
Zm00001d028998	1.288
Zm00001d028999	0
Zm00001d029000	0
Zm00001d022734	0
Zm00001d029002	0.708
Zm00001d029003	3.93142
Zm00001d029004	0.224
Zm00001d029008	0.1198
Zm00001d029009	0
Zm00001d029010	0.2276
Zm00001d029011	0.0322
Zm00001d029012	0.5752
Zm00001d029015	2.4
Zm00001d029014	0.98
Zm00001d022735	0
Zm00001d029017	0.9976
Zm00001d029018	0
Zm00001d029020	1.6702
Zm00001d029023	0.612
Zm00001d029024	0
Zm00001d029025	0.3092
Zm00001d022736	5.783
Zm00001d029027	0
Zm00001d029028	1.1268
Zm00001d029030	0.3474
Zm00001d029031	0.195
Zm00001d029034	1.3211
Zm00001d029033	1.428
Zm00001d029035	1.883368
Zm00001d029036	0
Zm00001d029038	5.44732
Zm00001d022737	5.098
Zm00001d029040	2.1379
Zm00001d029039	2.0528
Zm00001d029041	0
Zm00001d029042	0
Zm00001d029044	0.266
Zm00001d029045	0.5877
Zm00001d029046	0
Zm00001d029047	2.1318
Zm00001d029048	0
Zm00001d029049	1.231
Zm00001d022738	2.61438
Zm00001d029050	1.009
Zm00001d022739	0
Zm00001d029051	3.74824
Zm00001d029052	1.8544
Zm00001d022740	6.3865
Zm00001d029053	0
Zm00001d029055	0
Zm00001d029056	0.0894
Zm00001d029057	0
ENSRNA049465879	0
Zm00001d029059	0.061
Zm00001d029060	0
Zm00001d029061	0
Zm00001d029062	1.983
Zm00001d029064	0.9484
Zm00001d029063	2.91954
Zm00001d029065	2.7522
Zm00001d029066	0
Zm00001d029068	0.896
Zm00001d029067	0.34
Zm00001d029071	0
Zm00001d029072	0
Zm00001d029074	0
Zm00001d029075	3.5646
Zm00001d029077	3.4047
Zm00001d029076	3.50448
ENSRNA049437881	3.50448
Zm00001d029078	0.6462
Zm00001d029079	0.312
Zm00001d029080	0.058
Zm00001d029081	0.2718
Zm00001d029083	2.2308
Zm00001d029082	3.283
Zm00001d029084	0.00998
Zm00001d029085	2.85422
Zm00001d029086	0.56062
Zm00001d029087	0.5011
Zm00001d029088	0
Zm00001d029089	0.958
Zm00001d029090	1.2888
Zm00001d029091	0.66376
Zm00001d029092	0
Zm00001d029093	0.82076
Zm00001d029094	0.394
Zm00001d029095	0.6756
Zm00001d029096	0
Zm00001d029098	0.2884
Zm00001d029099	1.418
Zm00001d029100	1.954
Zm00001d029101	0.12416
Zm00001d029102	0.5626
Zm00001d029103	0
Zm00001d029104	0.632
Zm00001d029105	0
Zm00001d029106	0.224
Zm00001d029107	0.6814
Zm00001d029108	0
Zm00001d029109	0
Zm00001d029111	0
Zm00001d029112	0
Zm00001d029114	0.3006
Zm00001d029115	0
Zm00001d029117	0
Zm00001d029118	0
Zm00001d029119	0.04304
Zm00001d022741	0
Zm00001d029120	0
Zm00001d029121	0
Zm00001d029122	0.83656
Zm00001d029124	1.91372
Zm00001d029123	0.35796
Zm00001d029125	0.0442
Zm00001d029126	0.3306
Zm00001d022742	0.49214
Zm00001d029127	0
Zm00001d029129	1.294
Zm00001d029130	0
Zm00001d029132	0
Zm00001d029133	0
Zm00001d029134	0
Zm00001d029135	0.4082
Zm00001d029136	0.34
Zm00001d029137	0
Zm00001d029138	0
Zm00001d029139	0.535
Zm00001d029140	0
Zm00001d029141	0.5694
Zm00001d029142	1.314
Zm00001d029143	0.1936
Zm00001d029145	1.1739
Zm00001d029144	0.0291
Zm00001d029146	0
Zm00001d029147	0.31
Zm00001d029148	0
Zm00001d029149	0.3806
Zm00001d029150	1.0912
Zm00001d029151	0
Zm00001d029152	0.266
Zm00001d029153	0
Zm00001d029154	0
Zm00001d029155	0
Zm00001d029157	0.564
Zm00001d029159	0
Zm00001d029161	0
Zm00001d029160	0
Zm00001d029163	0
Zm00001d029162	1.0276
Zm00001d029164	1.508
Zm00001d029166	1.67682
Zm00001d029165	0.7717
Zm00001d029167	0
Zm00001d029168	0
Zm00001d029169	0
Zm00001d029170	1.1086
Zm00001d029172	1.915338
Zm00001d029171	2.0248
ENSRNA049437912	2.0248
Zm00001d029173	1.409
Zm00001d029174	1.674
Zm00001d029176	0
Zm00001d029177	0
Zm00001d029179	0
Zm00001d029180	0
Zm00001d029182	0.4114
Zm00001d029181	0
Zm00001d022743	0
Zm00001d022744	0
Zm00001d029183	0
Zm00001d029184	0
Zm00001d029185	0
Zm00001d029188	0
Zm00001d029189	1.8618
Zm00001d029190	0.122
Zm00001d029192	1.844142
Zm00001d029191	6.0213
Zm00001d029193	0.109
Zm00001d029194	0.01892
Zm00001d029195	0
Zm00001d029196	0.85
Zm00001d029197	0.498
Zm00001d029198	0
Zm00001d029199	0
ENSRNA049473644	0.49
Zm00001d029200	0
Zm00001d029201	0
Zm00001d029202	0.1054
Zm00001d029203	0.029
Zm00001d022745	0
Zm00001d029205	0
Zm00001d029206	0
Zm00001d029208	0.7266
Zm00001d029207	2.162
Zm00001d022746	3.2044
Zm00001d029209	0
Zm00001d029211	0.195
Zm00001d029212	4.549332
Zm00001d029213	4.823732
Zm00001d029214	0
Zm00001d029215	1.066
Zm00001d029216	3.312914
Zm00001d029217	1.10538
Zm00001d029218	0
Zm00001d029219	0
Zm00001d022747	0
Zm00001d029222	2.1103
Zm00001d029224	1.8022
Zm00001d029223	0.32
Zm00001d029226	0.97972
Zm00001d029228	1.3418
Zm00001d029227	0.1116
Zm00001d029229	0
Zm00001d029230	0.31
Zm00001d029231	0.76834
Zm00001d029232	0.3162
Zm00001d029233	0.1546
Zm00001d029234	2.54926
Zm00001d029235	0.5074
Zm00001d029237	0
Zm00001d029238	0.6244
Zm00001d029241	0.875
Zm00001d029242	0.242
Zm00001d029243	0.448
Zm00001d029246	0.1948
Zm00001d029247	2.42296
Zm00001d029248	1.422
Zm00001d029249	0
Zm00001d029250	0
Zm00001d029252	1.32882
Zm00001d022748	1.332124
Zm00001d029251	4.711784
Zm00001d029256	2.64886
Zm00001d029254	1.57238
Zm00001d029255	2.41174
Zm00001d029257	0
Zm00001d029258	0
Zm00001d029260	1.3444
Zm00001d029261	1.9544
Zm00001d029262	0.856
Zm00001d029263	1.5
Zm00001d029264	1.668
Zm00001d022749	0
Zm00001d029266	0
Zm00001d029269	1.9026
Zm00001d022751	2.3198
Zm00001d029270	1.33
Zm00001d022750	0.386
Zm00001d029272	0.0312
Zm00001d029273	1.428
Zm00001d022752	0
Zm00001d029274	0.335
Zm00001d029275	0.316
Zm00001d029279	1.054
Zm00001d029280	0.01296
Zm00001d029281	0
Zm00001d029283	0
Zm00001d029285	0.8598
Zm00001d029286	4.2332
Zm00001d029288	5.5748
Zm00001d029287	1.9166
Zm00001d029289	0
Zm00001d029290	0.9232
Zm00001d029293	0.0728
Zm00001d029295	0
Zm00001d029297	0.19508
ENSRNA049473609	0.5264
Zm00001d029300	0.3478
Zm00001d029299	4.5874
Zm00001d029301	4.31546
Zm00001d029304	1.09714
Zm00001d029303	0
ENSRNA049473557	0
Zm00001d029305	0
Zm00001d029307	0.264
Zm00001d029309	0.2495
Zm00001d029310	0
Zm00001d029311	0
Zm00001d029312	0.058
Zm00001d029313	0.49
Zm00001d029314	0.322
Zm00001d029316	0
Zm00001d029318	0
Zm00001d029319	0.3274
Zm00001d029320	0.2082
Zm00001d022753	1.942
Zm00001d029321	1.6232
Zm00001d029324	0
Zm00001d029325	1.5502
Zm00001d029328	0
Zm00001d029329	0
Zm00001d029330	2.2256
Zm00001d029331	4.17226
Zm00001d029332	5.0484
Zm00001d022754	4.9696
Zm00001d029333	0
Zm00001d029336	2.9882
ENSRNA049473656	0.904
Zm00001d029337	0
Zm00001d029338	0.1104
ENSRNA049473651	0
Zm00001d029339	0.1316
Zm00001d029340	0.1436
ENSRNA049473622	2.4683
ENSRNA049473638	2.8666
Zm00001d029342	1.196
Zm00001d029341	0.2738
Zm00001d029343	0.9498
Zm00001d029347	0
Zm00001d029348	0
Zm00001d029349	0
Zm00001d029350	0
Zm00001d029351	0.195
ENSRNA049439822	0.195
Zm00001d029352	0
Zm00001d029353	0
Zm00001d029354	0
Zm00001d029356	0
Zm00001d029357	0
Zm00001d029358	0
Zm00001d029359	0
ENSRNA049473576	0
Zm00001d029360	0
Zm00001d029361	0
Zm00001d029362	0.266
Zm00001d029365	0
Zm00001d029366	0.4686
Zm00001d029368	1.8374
Zm00001d029370	0
Zm00001d029371	0
Zm00001d029372	0
Zm00001d029373	0
Zm00001d029374	0
Zm00001d029375	0.02
Zm00001d029376	0.2802
Zm00001d029377	1.161
Zm00001d029378	0
Zm00001d029380	0.3464
Zm00001d029383	0.202
Zm00001d029384	0.5082
Zm00001d029385	0
Zm00001d029386	0
Zm00001d029387	0.376
Zm00001d029388	0.1698
Zm00001d029389	0.0608
Zm00001d029390	0
Zm00001d029391	0.2147
Zm00001d029392	0.8554
Zm00001d029393	0.236
Zm00001d029394	0
Zm00001d029395	1.6918
Zm00001d029396	0
Zm00001d029397	0
Zm00001d029398	0.0982
Zm00001d029400	1.6666
Zm00001d029403	0.7872
Zm00001d029402	0.3798
Zm00001d029404	0
Zm00001d029405	0
Zm00001d029406	0
Zm00001d022755	0
Zm00001d029407	0.1584
Zm00001d029408	0
Zm00001d029409	0
Zm00001d029410	0
Zm00001d029412	2.005
Zm00001d029413	0
Zm00001d022756	0.268
Zm00001d029415	0
Zm00001d029416	0
Zm00001d029417	1.2438
ENSRNA049473589	1.76704
ENSRNA049473603	1.16444
Zm00001d029418	0.2976
Zm00001d029419	0.3274
Zm00001d029420	0
Zm00001d029422	0
Zm00001d029424	0
Zm00001d029425	0.2264
Zm00001d029426	0
Zm00001d029427	0
Zm00001d029428	0
Zm00001d029429	0
Zm00001d029430	0.79894
Zm00001d029431	0.0638
Zm00001d029432	0.0638
Zm00001d029435	0
Zm00001d029437	0
Zm00001d029438	0.3008
Zm00001d029441	0.286
Zm00001d029442	0
Zm00001d029443	0.058
Zm00001d029444	0
Zm00001d029446	1.842
Zm00001d022757	0.02534
Zm00001d029447	0.55576
Zm00001d029448	0.3083
Zm00001d022758	0
Zm00001d029449	3.306
Zm00001d029451	0.264
Zm00001d029454	1.94536
Zm00001d029455	0.1662
Zm00001d029457	0
Zm00001d029458	0
Zm00001d029459	0
Zm00001d029460	0
Zm00001d029461	0.1948
Zm00001d029462	0
Zm00001d029464	0.266
Zm00001d029466	0
Zm00001d029467	0.4062
Zm00001d029468	0.1282
Zm00001d022759	0.889
Zm00001d029473	0.0328
Zm00001d029472	1.94282
Zm00001d029474	2.110076
Zm00001d029475	0.6858
Zm00001d029476	0.0916
Zm00001d029477	0
Zm00001d029478	0.212
Zm00001d029480	0
Zm00001d029481	0
Zm00001d029483	2.8858
Zm00001d029482	0.9478
Zm00001d029486	0
Zm00001d029487	0.865
Zm00001d029488	0.00998
Zm00001d029489	0.386
Zm00001d029490	0
Zm00001d029491	0
Zm00001d029492	0
Zm00001d029495	0.80796
Zm00001d029497	0
Zm00001d029498	1.8424
Zm00001d029499	6.954
Zm00001d029501	0.25534
Zm00001d029502	0.632
Zm00001d029503	0.34
Zm00001d029504	0
Zm00001d029505	3.38944
Zm00001d029506	0.378
Zm00001d029507	0
Zm00001d029508	0.4718
Zm00001d029510	0.058
Zm00001d029511	0
Zm00001d029512	0.2488
Zm00001d029515	0
Zm00001d029516	0
Zm00001d029518	0
Zm00001d029519	0
Zm00001d029520	0
Zm00001d029522	0.1654
Zm00001d029523	0
Zm00001d029524	0.665
Zm00001d029525	0
Zm00001d029526	1.8236
Zm00001d029527	0
Zm00001d029528	2.2311
Zm00001d029529	0.2606
Zm00001d029530	0
Zm00001d029531	0
Zm00001d029534	0.5866
Zm00001d029535	0.167
Zm00001d029538	0.023
Zm00001d029537	0
Zm00001d029539	0.6256
Zm00001d029540	0
Zm00001d029541	0
Zm00001d029542	0
Zm00001d029543	1.436
Zm00001d029544	0.7241
Zm00001d029545	0
Zm00001d029546	5.9026
Zm00001d029547	5.6346
ENSRNA049437967	5.6346
Zm00001d029548	0
Zm00001d029550	1.11722
Zm00001d029551	0.7166
Zm00001d029552	0.224
Zm00001d029553	0.248
Zm00001d029554	0
Zm00001d029555	0
Zm00001d029557	0
Zm00001d029558	0.05418
Zm00001d029559	1.29326
Zm00001d029560	2.0186
Zm00001d029561	0.4172
Zm00001d029562	0
Zm00001d029563	0
Zm00001d022760	0
Zm00001d029564	0.26
Zm00001d022761	1.8416
Zm00001d029566	1.8416
Zm00001d029567	0.266
Zm00001d029568	0.1362
Zm00001d029569	0
Zm00001d029570	0.75
Zm00001d029571	0.322
Zm00001d029572	0.236
Zm00001d022762	0
Zm00001d029573	0.3916
Zm00001d029574	0.36
Zm00001d029575	0
Zm00001d029576	0
Zm00001d029577	1.026
Zm00001d029578	0.2412
Zm00001d029579	0
Zm00001d029580	1.1188
Zm00001d029581	0.842
Zm00001d029582	0
Zm00001d029583	0.429
Zm00001d029584	0.131
Zm00001d029585	0.2128
Zm00001d029586	0.4304
Zm00001d029587	0.1886
Zm00001d029588	0
Zm00001d029589	0
Zm00001d029590	0.9168
Zm00001d029592	1.53829
Zm00001d029593	0.02234
Zm00001d029594	0.27244
Zm00001d029595	0
Zm00001d029596	0.3706
Zm00001d029597	0.104
Zm00001d029598	0
Zm00001d029599	0.1668
Zm00001d022763	0
Zm00001d029602	0.432
Zm00001d029601	0.432
Zm00001d029603	0.4198
Zm00001d029604	0.6578
Zm00001d029605	1.108
Zm00001d029606	0.288
Zm00001d029607	0
Zm00001d029608	0.1596
Zm00001d029609	0
ENSRNA049455853	0
Zm00001d029611	0.06988
Zm00001d029613	0.3472
Zm00001d029617	0
Zm00001d029618	0.0328
Zm00001d029619	0
Zm00001d029620	0
Zm00001d022764	0
Zm00001d029625	0
Zm00001d022765	0
Zm00001d029626	0.224
Zm00001d029627	0.14514
Zm00001d029628	2.29
Zm00001d029629	0
Zm00001d029630	0.3362
Zm00001d029631	1.30088
Zm00001d022766	4.374
Zm00001d022767	4.374
Zm00001d029632	0.174
Zm00001d029634	0.6698
Zm00001d022768	0
Zm00001d029635	1.4682
Zm00001d029636	2.1778
Zm00001d029637	1.66266
Zm00001d029638	0.8
Zm00001d029639	0
Zm00001d029640	0.1304
Zm00001d029641	0
Zm00001d029642	0
Zm00001d029644	0
Zm00001d029643	0.266
Zm00001d029645	0.7634
Zm00001d029646	7.939
Zm00001d029647	0
Zm00001d022769	0
Zm00001d029648	0
Zm00001d029649	2.4752
