SNP,Chr,Pos,P.value,MAF,nobs,H&B.P.Value,Effect
Zm00001d027656,1,10261506,0.655974006574252,0.469134792039388,590,0.910609188223459,0.00816578633008669
Zm00001d027659,1,10349113,0.0753923395986877,0.435699293388416,590,0.482163462935412,0.0296242075634119
Zm00001d027665,1,10492323,0.313015181096805,0.475086955324954,590,0.74656017516663,0.0251354161156705
Zm00001d022669,1,10576061,0.00179576176107483,0.473814516258883,590,0.108840200597577,0.0531652570874944
Zm00001d027667,1,10614579,0.748683440683005,0.49065972467211,590,0.941423826170349,-0.00689074883195734
Zm00001d027671,1,10681229,0.0515225477318408,0.482644934383059,590,0.422989102471577,0.0433137471486879
Zm00001d027672,1,10687116,0.665469108761183,0.427936262320818,590,0.91406419238143,-0.00729544377866287
Zm00001d027673,1,10752127,0.0254639639121168,0.475992635022198,590,0.326366774309247,-0.0324915857454081
Zm00001d027674,1,10755659,0.393706721746463,0.457934300624402,590,0.798544944475259,-0.00991387029335131
Zm00001d027675,1,10758933,0.266161282985439,0.489338723845358,590,0.713083212723224,0.0202574689734236
Zm00001d027676,1,10854296,0.224886164899175,0.490659186829758,590,0.680149919533923,-0.0265741418873451
Zm00001d027677,1,10875911,0.283387335647549,0.457001328449229,590,0.725502697140094,0.0137131235174091
Zm00001d027678,1,10986933,0.172475156282122,0.431831726940729,590,0.627863602758332,0.0206351374048453
Zm00001d027679,1,10992938,0.679436013590169,0.45074007704053,590,0.921408956858179,0.0053948324288019
Zm00001d027680,1,11011198,0.328983890843461,0.479942909373551,590,0.759183950726009,-0.0188512019118869
Zm00001d027681,1,11065460,0.327777627096791,0.472821927632332,590,0.758431410961338,-0.0108965234432199
Zm00001d027682,1,11066056,0.337544961977432,0.418855329789549,590,0.763182064834916,-0.0168180732989505
Zm00001d027683,1,11126731,0.042719657149425,0.486415293486154,590,0.400053022024307,-0.030064881854397
Zm00001d027684,1,11137397,0.171272373897483,0.46839179392085,590,0.625831039284427,-0.0276006895855987
Zm00001d027685,1,11144189,0.731651409233726,0.433525355973672,590,0.935917182680977,0.0094319158771885
Zm00001d027688,1,11158115,0.416228321472733,0.49043869366507,590,0.809947923843743,0.01874883782331
Zm00001d027694,1,11299491,0.000498409990528764,0.495305438403215,590,0.0638838776959735,-0.0670976943058094
Zm00001d027695,1,11304567,0.672772468731494,0.401093355444967,590,0.918089887390814,-0.00711042957488428
Zm00001d027699,1,11358826,0.173527082153198,0.487234221396279,590,0.628782560409887,-0.0207934497982752
Zm00001d027700,1,11409287,0.441184084653445,0.427272453464926,590,0.823111449327569,0.0153577241074354
Zm00001d027701,1,11432184,0.24720149028031,0.464863982031438,590,0.699693183804738,0.0225934435675267
Zm00001d027703,1,11493216,0.663868271160687,0.447408445447445,590,0.913240966100751,-0.00799296423211834
Zm00001d027706,1,11584062,0.793496983414015,0.471326011845952,590,0.952612286913162,0.00638967552178921
Zm00001d027707,1,11591119,0.36845141826123,0.49067008570804,590,0.782994788527161,0.0225197444896319
Zm00001d027708,1,11664783,0.0714448345716578,0.473028209906844,590,0.471965205420245,0.0303025299323789
Zm00001d027709,1,11671171,0.864540137992784,0.437696234636437,590,0.969801460508431,0.00228813465866987
Zm00001d027710,1,11715889,0.662328487971834,0.435535135805977,590,0.913002280953131,0.00632180697076401
Zm00001d027711,1,11719840,0.00100027018705615,0.473020740887638,590,0.0853385085455318,-0.0493884613612821
Zm00001d027714,1,11881252,0.664426271344877,0.499505720977646,590,0.913419842312157,0.00852139880825503
Zm00001d027715,1,11952380,0.326543595266775,0.459652850324234,590,0.757398585071834,-0.0151334944117086
Zm00001d027717,1,12042589,0.0176037163945978,0.390804057148934,590,0.287495476987861,-0.0516260672404909
Zm00001d027718,1,12073317,0.310779688297553,0.493707643826905,590,0.744390388450288,-0.012488947402925
Zm00001d027719,1,12103775,0.638241450307702,0.461282636475716,590,0.903787263479694,0.00854627193830659
Zm00001d027721,1,12140948,0.888755067199469,0.458950089589503,590,0.975651173471593,-0.0024709957921283
Zm00001d027722,1,12170863,0.897434354816998,0.481381773284216,590,0.97771947850562,-0.00214499947535984
Zm00001d027723,1,12176198,0.00343024607492304,0.470508186839189,590,0.146326506461031,-0.0741340771620485
Zm00001d027726,1,12288610,0.415741661220137,0.449569211438888,590,0.809658906005516,0.0171145765836002
Zm00001d027727,1,12330534,0.761425975187211,0.496668766457724,590,0.942719533919526,-0.00658442386131819
Zm00001d027728,1,12335763,0.0674002256371641,0.472766995971674,590,0.462330056895371,0.03722838644694
Zm00001d027729,1,12340668,0.00400544086582006,0.450386368939863,590,0.15814182221329,-0.0595004171112525
Zm00001d027731,1,12354762,0.0181456685866131,0.484023360353434,590,0.29038438279583,-0.0457557601864403
Zm00001d027732,1,12364471,0.460095010582414,0.428301467843209,590,0.831713759855717,0.0136121638762537
Zm00001d027734,1,12374888,0.0899530770701156,0.469457064935968,590,0.510834683491055,-0.0306490079531878
Zm00001d027739,1,12400468,0.328046124142572,0.407710400283979,590,0.758431410961338,0.0154551560904926
Zm00001d027740,1,12442621,0.550184722522593,0.476168878033931,590,0.869359088516893,-0.00737404887183268
Zm00001d027741,1,12444329,0.569567010221783,0.481761409487528,590,0.874916936802343,0.00913592147367867
Zm00001d027742,1,12448970,0.0224993019675413,0.453600500825717,590,0.31317221910044,-0.0705348576868629
Zm00001d027743,1,12502776,0.823719031580672,0.466238884845174,590,0.960330248205247,0.00566543513148457
Zm00001d027744,1,12510999,0.984840058737361,0.435335674844806,590,0.997286494595017,-0.000236547119626312
Zm00001d027745,1,12528993,0.450069686593721,0.454928581435934,590,0.827293144970916,0.0111963376945489
Zm00001d027746,1,12532781,0.154663027243951,0.478292838398194,590,0.609662099588965,0.021259806107563
Zm00001d027748,1,12538562,0.212194987202155,0.474834448508021,590,0.669133671629396,0.0224345222329663
Zm00001d027749,1,12546659,0.0524114346584361,0.451751975232872,590,0.425456083367567,-0.0424722857563463
Zm00001d027751,1,12621185,0.730335562265441,0.462135484185671,590,0.935301148332514,-0.00560176136761592
Zm00001d027752,1,12628889,0.78692225742564,0.451522312747002,590,0.950348792977558,0.00431744172021631
Zm00001d027755,1,12675736,0.101065330105585,0.498437576165817,590,0.532377857600268,-0.0316613845320229
Zm00001d027756,1,12708983,0.125683501671833,0.472860783366638,590,0.571162122267837,0.0302081911070151
Zm00001d027757,1,12714065,0.67747296866366,0.42838582924028,590,0.92090150972601,-0.00850982123708988
Zm00001d027760,1,13023613,0.759390513873169,0.43562375086769,590,0.942159664278346,-0.00598104572042391
Zm00001d027763,1,13052386,0.146707471078899,0.456717864464157,590,0.601258305096049,0.0370395202725153
Zm00001d027764,1,13059219,0.360032660438566,0.335802173832434,590,0.778206451360978,-0.0145246872875744
Zm00001d027766,1,13137072,0.513113400589017,0.449420413494772,590,0.853348414643339,-0.00887310764740359
Zm00001d027767,1,13143086,0.955594292895315,0.421531586238308,590,0.990572926460475,0.000900768102260058
Zm00001d027768,1,13166917,0.0937434690352235,0.493282865659801,590,0.517723528702801,-0.0338084449715218
Zm00001d027769,1,13177255,0.986923752461597,0.478616550939367,590,0.99729393472447,-0.000340002597541855
Zm00001d027788,1,13475153,0.725379038238242,0.369504096734539,590,0.934852327336347,-0.005058073946653
Zm00001d027789,1,13528222,0.519455171919501,0.381966628441408,590,0.856103907651609,0.00909297693576236
Zm00001d027790,1,13576388,0.827408869669935,0.423478054417058,590,0.961677462728239,-0.00543207378019248
Zm00001d027799,1,13758931,0.42062333540077,0.493122091340407,590,0.812538647702462,-0.0133708429947007
Zm00001d027800,1,13809656,0.709643295929153,0.407714317919256,590,0.930064349109406,0.00733281789986617
Zm00001d027801,1,13815367,0.624198550031901,0.492202872494434,590,0.898532997923189,-0.00733501708735212
Zm00001d027802,1,13863300,0.0640441097693063,0.460670701639336,590,0.45662835669117,-0.0596674723703354
Zm00001d027803,1,13905218,0.00194206285126391,0.429820805596154,590,0.111751254920069,0.0635196857030798
Zm00001d027805,1,13965284,0.611799824425886,0.494490892155079,590,0.892929741260128,0.00850099013781708
Zm00001d027807,1,14012690,0.476810367340943,0.319762509150143,590,0.839362343653846,0.0195486768708696
Zm00001d027809,1,14207663,0.032692621466155,0.471838140425773,590,0.358602620047549,-0.0361326050737408
ENSRNA049472005,1,14212726,0.963578935310438,0.494391783223491,590,0.992161111650852,-0.000508610319839536
Zm00001d027810,1,14247874,0.837137157442864,0.42238820132469,590,0.964065479467932,0.00371426754589077
Zm00001d027811,1,14311486,0.231506695538699,0.49153498880998,590,0.685435947717747,-0.0268544983478965
Zm00001d027812,1,14319418,0.898873488449073,0.44063014250267,590,0.977757291756057,0.00322212946975386
Zm00001d027813,1,14321650,0.187761740483923,0.498878014920178,590,0.645155160892858,-0.0203328023218838
Zm00001d027815,1,14329827,0.697863084653562,0.470053720986803,590,0.926890450351462,-0.00548850780661597
Zm00001d027816,1,14361469,0.376035360392182,0.440366538161738,590,0.785849929214312,-0.0254335440852342
Zm00001d027824,1,14585540,0.255301189655662,0.467368939439083,590,0.70490065416204,-0.0132288636155099
Zm00001d027826,1,14606179,0.738993525004595,0.44774494095087,590,0.938516241945064,-0.00552299334487139
Zm00001d022677,1,14608301,0.974722864576255,0.391583800960841,590,0.994966981782432,0.000377995999955971
Zm00001d027827,1,14612107,0.419174486497088,0.422449948843369,590,0.811668503423337,-0.0105904016594168
Zm00001d027835,1,14689445,0.520086889817148,0.337417428044819,590,0.856311284874783,0.014819874983142
Zm00001d027837,1,14702216,0.208456353140392,0.445635005969558,590,0.666890723267812,-0.0166482076568194
Zm00001d027838,1,14705335,0.511124220456198,0.416103569730316,590,0.852779281095668,0.0100223419359889
Zm00001d027839,1,14754184,0.242928237305892,0.477043273648764,590,0.695059486339126,-0.0249004241461279
Zm00001d027841,1,14831571,0.228456067835715,0.450436268825704,590,0.683229195900168,-0.0248762099245475
Zm00001d027842,1,14882458,0.557883820749421,0.497696592329168,590,0.872823491146056,-0.00985197375750899
Zm00001d027843,1,14989245,0.438827640113372,0.443204122109807,590,0.821888251308912,0.0098440402389087
Zm00001d027844,1,15012548,0.00470657150305711,0.469078437786243,590,0.169419547703205,-0.0454849841308715
Zm00001d027845,1,15013950,0.296265451382981,0.483951419422062,590,0.733751181415575,0.0188856597632772
Zm00001d027846,1,15060190,0.222868226979583,0.477728790070601,590,0.679687776123458,-0.0268671146658974
Zm00001d027847,1,15065545,0.260326434806421,0.478019891678462,590,0.708515491680743,-0.0174761571595711
Zm00001d027848,1,15120744,0.243209863612516,0.438442446767544,590,0.695258747465007,0.0185509218648734
Zm00001d027850,1,15156918,0.0419811889950714,0.462041186307038,590,0.396974891183267,0.0404013445251478
Zm00001d027851,1,15175214,0.856810305879101,0.474582204744042,590,0.968097508715236,0.00319005690521917
Zm00001d022678,1,15175311,0.566001606823719,0.481853770091201,590,0.873837887563088,-0.00771675822888651
Zm00001d027852,1,15193281,0.76901994624798,0.483998919545281,590,0.945754662974991,0.00521879820570809
Zm00001d027854,1,15301583,0.529094679416505,0.491396502535941,590,0.86141527985158,-0.00970978783104021
Zm00001d027855,1,15365601,0.397551227980181,0.366931324113239,590,0.8013605928763,-0.0238448289648887
Zm00001d027856,1,15401478,0.329281013554803,0.486158765172408,590,0.759199063221624,0.0186145848241752
Zm00001d027859,1,15500226,0.723246154301755,0.457774230485394,590,0.9341424023452,-0.00631382846041117
Zm00001d027861,1,15582763,0.967169810761122,0.468660516617846,590,0.99268225776446,0.000902671440873248
Zm00001d027863,1,15685019,0.740014575432742,0.412591463833862,590,0.938969791737814,-0.00584457123742688
Zm00001d027864,1,15692720,0.00447028457747766,0.452275697209153,590,0.166527336636203,-0.0332405373497117
Zm00001d027868,1,15763100,0.686991499833349,0.484365240363075,590,0.92320644575984,0.00720772431839262
Zm00001d027869,1,15961983,0.482914591026612,0.470913484087975,590,0.841091965506137,-0.0129463286940091
Zm00001d027870,1,16005938,0.02886638927018,0.481246181652879,590,0.339964282866136,0.022470305359908
Zm00001d027871,1,16007197,0.905216888151496,0.493171539368714,590,0.97910697248669,0.00234519315549642
Zm00001d027872,1,16011197,0.477278781325458,0.488992676735932,590,0.839448032901202,-0.0130262591898419
Zm00001d027873,1,16018915,0.459002826103201,0.489757330515232,590,0.831068894582343,0.0120812680107059
Zm00001d027874,1,16038734,0.536072389134491,0.494281137656166,590,0.864228195518143,0.010866445904742
Zm00001d027875,1,16140364,0.101357307089572,0.488377080379309,590,0.53288147278154,-0.0411520778341752
Zm00001d027876,1,16227533,0.0897599817294136,0.488429697058956,590,0.510834683491055,-0.0295643911827481
Zm00001d027877,1,16284218,0.388151889980292,0.476568727685103,590,0.793167197923461,-0.0173917416720589
Zm00001d027879,1,16414023,0.0610257028888563,0.491483330899409,590,0.448734757625921,-0.0488573337408387
Zm00001d027880,1,16436908,0.848502310067289,0.446554409662029,590,0.967003535824745,-0.0027699999019071
Zm00001d027881,1,16562282,0.555794522609988,0.47008138977378,590,0.871775354454116,-0.0101256209625387
Zm00001d027883,1,16706388,0.0345124160095196,0.438101569203079,590,0.366763728129272,-0.039749280001571
Zm00001d027884,1,16707201,0.0539789977395477,0.447249197016912,590,0.429990516973522,-0.0428152693321442
Zm00001d027885,1,16721226,0.0324610139350856,0.488950493394997,590,0.357446389589923,0.0423325438497864
Zm00001d027886,1,16722714,0.0360049362734604,0.472052594828004,590,0.373825413344155,0.0275871483109788
Zm00001d027887,1,16744340,0.028584548498889,0.430370131808903,590,0.338323463524049,-0.0557603489712581
Zm00001d027888,1,16748760,0.718450443947228,0.454558550722472,590,0.932703453608461,-0.00688840042371519
Zm00001d027890,1,16810190,0.33065894697625,0.425538167789545,590,0.760218772741018,0.0131806178064733
Zm00001d027892,1,16843024,0.343029386615936,0.471629088444858,590,0.766903344715879,0.0198572026451374
Zm00001d027893,1,16948608,0.0379399969080959,0.480023531775375,590,0.379926380433929,-0.0354205072758682
Zm00001d027894,1,16961016,0.572873310749325,0.421077928727668,590,0.876281076749784,-0.0172716282579102
Zm00001d027895,1,16968886,0.252680375975735,0.451295067996729,590,0.703629755741075,-0.0259258625031406
Zm00001d027896,1,16977162,0.41326653320834,0.455079961296157,590,0.80852712398613,-0.0148268017278614
Zm00001d027897,1,16999913,0.99654081574559,0.471229735587035,590,0.998791030502182,-5.97042661557579e-05
Zm00001d027898,1,17059579,0.973960189768492,0.417426247485708,590,0.99487492233096,0.000477496539028038
Zm00001d027899,1,17141137,0.0489614348389652,0.43990332256609,590,0.417295135665037,0.0334282077050769
Zm00001d027900,1,17147073,0.710929815208962,0.474443985879823,590,0.930688651547819,0.00774609750641723
Zm00001d027901,1,17156322,0.070268373557824,0.459516436084009,590,0.467515257898744,0.0417244226598739
Zm00001d027903,1,17163385,0.818626242164146,0.426456589128647,590,0.959455904554343,-0.00367868229648904
Zm00001d027904,1,17186476,0.139967387212603,0.466093550262814,590,0.591656453136113,-0.026372728091355
Zm00001d027907,1,17314485,0.405236091990746,0.495437339448067,590,0.805611565620594,0.0162847677477602
Zm00001d027911,1,17368177,0.990110084924575,0.322010171169052,590,0.997821107720418,0.00018325644705125
Zm00001d027914,1,17378164,0.781665554546814,0.403039480329035,590,0.948992285018926,0.00372268522273225
Zm00001d027915,1,17406705,0.773610829134922,0.467000931048992,590,0.946908701220037,-0.00324326826430137
Zm00001d027916,1,17533781,0.187499047519425,0.453337928384561,590,0.644987564240164,-0.0258239418442185
Zm00001d027918,1,17609594,0.0775339273791551,0.492267796817741,590,0.486324548826332,0.0222646146051725
Zm00001d027921,1,17697601,0.661080659737157,0.461369935551877,590,0.912434177357481,0.0082530314586238
Zm00001d027922,1,17722776,0.202399833340215,0.412174359688704,590,0.660620744953672,0.0215086486462258
Zm00001d027924,1,17775779,0.000272590896734709,0.466653379901582,590,0.0508429020840705,0.0553246196618505
Zm00001d027925,1,17807124,0.770883284942747,0.431938709425698,590,0.945983866839539,-0.00578271492186355
Zm00001d027928,1,17833120,0.608563830083916,0.498302702422303,590,0.891678880952406,-0.0101339362609932
Zm00001d027929,1,17839868,0.240402857330734,0.455617407003516,590,0.692742205472814,-0.0369709730143206
Zm00001d027932,1,17929504,0.662514942814479,0.496476617135986,590,0.913002280953131,0.00597468200471921
Zm00001d027934,1,17945836,0.0888139691327608,0.483889390348517,590,0.509403814217308,-0.0285667851190377
Zm00001d027936,1,17962828,0.00252057008543734,0.435909670000239,590,0.127212161977368,-0.0836377742390296
